game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401173760,1/29/2020,Boise State,San Jose St,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.93383276,0.5,4,4,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,NA
401173760,1/29/2020,Boise State,San Jose St,2,1,19:47,2387,2387,San Jose State  Turnover.,0,0,0,13,0.933619877,0.5,4,4,16.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Boise State,NA
401173760,1/29/2020,Boise State,San Jose St,3,1,19:47,2387,2387,Boise State  Turnover.,0,0,0,0,0.933619877,0.5,4,4,16.5,NA,NA,NA,NA,NA,NA,NA,NA,Boise State,San Jose St,NA
401173760,1/29/2020,Boise State,San Jose St,4,1,19:27,2367,2367,Omari Moore made Layup.,0,2,-2,20,0.921209486,0.455275104,4,4,16.5,NA,NA,San Jose St,made,Omari Moore,NA,FALSE,FALSE,San Jose St,Boise State,NA
401173760,1/29/2020,Boise State,San Jose St,5,1,19:16,2356,2356,Foul on Omari Moore.,0,2,-2,11,0.92092033,0.455038806,4,4,16.5,NA,NA,NA,NA,NA,NA,NA,NA,Boise State,Boise State,NA
401173760,1/29/2020,Boise State,San Jose St,6,1,19:16,2356,2356,RJ Williams missed Free Throw.,0,2,-2,0,0.92092033,0.455038806,4,4,16.5,NA,NA,Boise State,missed,RJ Williams,NA,FALSE,TRUE,Boise State,Boise State,NA
401173760,1/29/2020,Boise State,San Jose St,7,1,19:16,2356,2356,Boise State Offensive Rebound.,0,2,-2,0,0.92092033,0.455038806,4,4,16.5,NA,NA,NA,NA,NA,NA,NA,NA,Boise State,Boise State,NA
401173760,1/29/2020,Boise State,San Jose St,8,1,19:16,2356,2356,RJ Williams made Free Throw.,1,2,-1,0,0.927242534,0.477473773,4,4,16.5,NA,NA,Boise State,made,RJ Williams,NA,FALSE,TRUE,Boise State,San Jose St,NA
401173760,1/29/2020,Boise State,San Jose St,9,1,18:53,2333,2333,Ralph Agee made Jumper.,1,4,-3,23,0.913352853,0.432043778,4,4,16.5,NA,NA,San Jose St,made,Ralph Agee,NA,FALSE,FALSE,San Jose St,Boise State,NA
401173760,1/29/2020,Boise State,San Jose St,10,1,18:41,2321,2321,Foul on Seneca Knight.,1,4,-3,12,0.912953961,0.431653389,4,4,16.5,NA,NA,NA,NA,NA,NA,NA,NA,Boise State,Boise State,NA
