game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401176214,2/15/2020,Alcorn State,Mississippi Valley State,1,1,20:00,2400,2700,PLAY,0,0,0,0,0.952576843,0.5,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,2,1,19:54,2394,2694,Deshaw Andrews missed Three Point Jumper.,0,0,0,6,0.952495827,0.5,4,4,18.7,NA,NA,Alcorn State,missed,Deshaw Andrews,NA,TRUE,FALSE,Alcorn State,Mississippi Valley State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,3,1,19:49,2389,2689,Torico Simmons Defensive Rebound.,0,0,0,5,0.952427768,0.5,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn State,Mississippi Valley State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,4,1,19:43,2383,2683,Torico Simmons Turnover.,0,0,0,6,0.952345437,0.5,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi Valley State,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,5,1,19:43,2383,2683,Alonzo Campbell Steal.,0,0,0,0,0.952345437,0.5,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi Valley State,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,6,1,19:36,2376,2676,Corey Tillery made Three Point Jumper. Assisted by Maurice Howard.,3,0,3,7,0.963056467,0.56657893,4,4,18.7,NA,NA,Alcorn State,made,Corey Tillery,Maurice Howard,TRUE,FALSE,Alcorn State,Mississippi Valley State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,7,1,19:14,2354,2654,Quinton Alston missed Jumper.,3,0,3,22,0.962914798,0.56727917,4,4,18.7,NA,NA,Mississippi Valley State,missed,Quinton Alston,NA,FALSE,FALSE,Mississippi Valley State,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,8,1,19:10,2350,2650,Troymain Crosby Defensive Rebound.,3,0,3,4,0.962888441,0.567407505,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi Valley State,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,9,1,19:10,2350,2650,Troymain Crosby Turnover.,3,0,3,0,0.962888441,0.567407505,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn State,Mississippi Valley State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,10,1,18:53,2333,2633,Quinton Alston Turnover.,3,0,3,17,0.962774281,0.567956222,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi Valley State,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,11,1,18:53,2333,2633,Deshaw Andrews Steal.,3,0,3,0,0.962774281,0.567956222,4,4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi Valley State,Alcorn State,NA
401176214,2/15/2020,Alcorn State,Mississippi Valley State,12,1,18:50,2330,2630,Deshaw Andrews made Layup.,5,0,5,3,0.968776301,0.612189181,4,4,18.7,NA,NA,Alcorn State,made,Deshaw Andrews,NA,FALSE,FALSE,Alcorn State,Mississippi Valley State,NA
