game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401170750,3/7/2020,USC,UCLA,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.598946527,0.5,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA
401170750,3/7/2020,USC,UCLA,2,1,19:35,2375,2375,Tyger Campbell missed Jumper.,0,0,0,25,0.598703987,0.5,4,4,2.5,NA,NA,UCLA,missed,Tyger Campbell,NA,FALSE,FALSE,UCLA,UCLA
401170750,3/7/2020,USC,UCLA,3,1,19:31,2371,2371,Jalen Hill Offensive Rebound.,0,0,0,4,0.5986645,0.5,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,UCLA
401170750,3/7/2020,USC,UCLA,4,1,19:31,2371,2371,Jalen Hill made Layup.,0,2,-2,0,0.554993966,0.455360621,4,4,2.5,NA,NA,UCLA,made,Jalen Hill,NA,FALSE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,5,1,19:18,2358,2358,Onyeka Okongwu Turnover.,0,2,-2,13,0.554583074,0.45508189,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,6,1,19:00,2340,2340,Chris Smith missed Jumper.,0,2,-2,18,0.554006843,0.454692271,4,4,2.5,NA,NA,UCLA,missed,Chris Smith,NA,FALSE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,7,1,18:57,2337,2337,Nick Rakocevic Defensive Rebound.,0,2,-2,3,0.553909992,0.454626937,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,8,1,18:51,2331,2331,Nick Rakocevic missed Layup.,0,2,-2,6,0.553715603,0.454495942,4,4,2.5,NA,NA,USC,missed,Nick Rakocevic,NA,FALSE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,9,1,18:48,2328,2328,Tyger Campbell Defensive Rebound.,0,2,-2,3,0.553618066,0.454430284,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,10,1,18:43,2323,2323,Jaime Jaquez Jr. missed Three Point Jumper.,0,2,-2,5,0.553455001,0.45432062,4,4,2.5,NA,NA,UCLA,missed,Jaime Jaquez Jr.,NA,TRUE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,11,1,18:39,2319,2319,Daniel Utomi Defensive Rebound.,0,2,-2,4,0.553324098,0.454232683,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,12,1,18:22,2302,2302,Jonah Mathews Turnover.,0,2,-2,17,0.552763346,0.453856983,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,13,1,18:22,2302,2302,Chris Smith Steal.,0,2,-2,0,0.552763346,0.453856983,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,14,1,18:12,2292,2292,Jaime Jaquez Jr. missed Jumper.,0,2,-2,10,0.5524302,0.453634571,4,4,2.5,NA,NA,UCLA,missed,Jaime Jaquez Jr.,NA,FALSE,FALSE,UCLA,UCLA
401170750,3/7/2020,USC,UCLA,15,1,18:12,2292,2292,Onyeka Okongwu Block.,0,2,-2,0,0.5524302,0.453634571,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,UCLA
401170750,3/7/2020,USC,UCLA,16,1,18:07,2287,2287,Jaime Jaquez Jr. Offensive Rebound.,0,2,-2,5,0.552262727,0.453522993,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,UCLA
401170750,3/7/2020,USC,UCLA,17,1,18:05,2285,2285,Chris Smith made Three Point Jumper. Assisted by Tyger Campbell.,0,5,-5,2,0.482408703,0.385429218,4,4,2.5,NA,NA,UCLA,made,Chris Smith,Tyger Campbell,TRUE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,18,1,17:44,2264,2264,Nick Rakocevic missed Layup.,0,5,-5,21,0.480978549,0.384303043,4,4,2.5,NA,NA,USC,missed,Nick Rakocevic,NA,FALSE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,19,1,17:44,2264,2264,Jalen Hill Block.,0,5,-5,0,0.480978549,0.384303043,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,20,1,17:40,2260,2260,David Singleton Defensive Rebound.,0,5,-5,4,0.480704361,0.38408762,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,21,1,17:36,2256,2256,Chris Smith missed Three Point Jumper.,0,5,-5,4,0.480429622,0.383871924,4,4,2.5,NA,NA,UCLA,missed,Chris Smith,NA,TRUE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,22,1,17:34,2254,2254,Daniel Utomi Defensive Rebound.,0,5,-5,2,0.480292048,0.383763976,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,23,1,17:15,2235,2235,Foul on David Singleton.,0,5,-5,19,0.478978508,0.382735378,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,USC
401170750,3/7/2020,USC,UCLA,24,1,17:15,2235,2235,Jonah Mathews missed Free Throw.,0,5,-5,0,0.478978508,0.382735378,4,4,2.5,NA,NA,USC,missed,Jonah Mathews,NA,FALSE,TRUE,USC,USC
401170750,3/7/2020,USC,UCLA,25,1,17:15,2235,2235,USC Deadball Team Rebound.,0,5,-5,0,0.478978508,0.382735378,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,USC
401170750,3/7/2020,USC,UCLA,26,1,17:15,2235,2235,Jonah Mathews made Free Throw.,1,5,-4,0,0.502863777,0.405557051,4,4,2.5,NA,NA,USC,made,Jonah Mathews,NA,FALSE,TRUE,USC,UCLA
401170750,3/7/2020,USC,UCLA,27,1,16:53,2213,2213,Tyger Campbell missed Three Point Jumper.,1,5,-4,22,0.50157933,0.404579514,4,4,2.5,NA,NA,UCLA,missed,Tyger Campbell,NA,TRUE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,28,1,16:51,2211,2211,USC Defensive Rebound.,1,5,-4,2,0.501461903,0.404490394,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,29,1,16:33,2193,2193,Ethan Anderson made Three Point Jumper. Assisted by Onyeka Okongwu.,4,5,-1,18,0.573023254,0.47563636,4,4,2.5,NA,NA,USC,made,Ethan Anderson,Onyeka Okongwu,TRUE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,30,1,16:03,2163,2163,Jalen Hill Turnover.,4,5,-1,30,0.572299813,0.475287801,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,31,1,15:51,2151,2151,Foul on Cody Riley.,4,5,-1,12,0.572005871,0.475147605,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,USC
401170750,3/7/2020,USC,UCLA,32,1,15:51,2151,2151,Official TV Timeout,4,5,-1,0,0.572005871,0.475147605,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,USC
401170750,3/7/2020,USC,UCLA,33,1,15:35,2135,2135,Nick Rakocevic missed Jumper.,4,5,-1,16,0.571609794,0.474959769,4,4,2.5,NA,NA,USC,missed,Nick Rakocevic,NA,FALSE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,34,1,15:31,2131,2131,Tyger Campbell Defensive Rebound.,4,5,-1,4,0.57151003,0.47491264,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,35,1,15:15,2115,2115,Cody Riley made Jumper. Assisted by David Singleton.,4,7,-3,16,0.520984652,0.424683087,4,4,2.5,NA,NA,UCLA,made,Cody Riley,David Singleton,FALSE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,36,1,15:01,2101,2101,Daniel Utomi missed Three Point Jumper.,4,7,-3,14,0.520288869,0.424193596,4,4,2.5,NA,NA,USC,missed,Daniel Utomi,NA,TRUE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,37,1,15:00,2100,2100,UCLA Defensive Rebound.,4,7,-3,1,0.520238954,0.424158532,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,38,1,14:42,2082,2082,Jaime Jaquez Jr. Turnover.,4,7,-3,18,0.519335485,0.423524971,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,39,1,14:24,2064,2064,Jonah Mathews made Three Point Jumper. Assisted by Daniel Utomi.,7,7,0,18,0.594995907,0.5,4,4,2.5,NA,NA,USC,made,Jonah Mathews,Daniel Utomi,TRUE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,40,1,13:56,2036,2036,Cody Riley missed Jumper.,7,7,0,28,0.59459672,0.5,4,4,2.5,NA,NA,UCLA,missed,Cody Riley,NA,FALSE,FALSE,UCLA,USC
401170750,3/7/2020,USC,UCLA,41,1,13:56,2036,2036,Ethan Anderson Defensive Rebound.,7,7,0,0,0.59459672,0.5,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,USC
401170750,3/7/2020,USC,UCLA,42,1,13:45,2025,2025,Jonah Mathews missed Three Point Jumper.,7,7,0,11,0.594437162,0.5,4,4,2.5,NA,NA,USC,missed,Jonah Mathews,NA,TRUE,FALSE,USC,UCLA
401170750,3/7/2020,USC,UCLA,43,1,13:44,2024,2024,Jaime Jaquez Jr. Defensive Rebound.,7,7,0,1,0.594422581,0.5,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,USC,UCLA
401170750,3/7/2020,USC,UCLA,44,1,13:35,2015,2015,Tyger Campbell made Jumper.,7,9,-2,9,0.542304011,0.447170294,4,4,2.5,NA,NA,UCLA,made,Tyger Campbell,NA,FALSE,FALSE,UCLA,USC
