game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401211050,3/4/2020,New Mexico,San Jose St,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.821140658,0.5,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,2,1,19:40,2380,2380,Corey Manigault made Jumper.,2,0,2,20,0.845442821,0.544447788,4,4,9.5,NA,NA,New Mexico,made,Corey Manigault,NA,FALSE,FALSE,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,3,1,19:18,2358,2358,Richard Washington made Three Point Jumper. Assisted by Omari Moore.,2,3,-1,22,0.806512134,0.477495447,4,4,9.5,NA,NA,San Jose St,made,Richard Washington,Omari Moore,TRUE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,4,1,18:58,2338,2338,JaQuan Lyle Turnover.,2,3,-1,20,0.805872915,0.477277533,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,5,1,18:58,2338,2338,Omari Moore Steal.,2,3,-1,0,0.805872915,0.477277533,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,6,1,18:54,2334,2334,Seneca Knight missed Layup.,2,3,-1,4,0.805743227,0.477233645,4,4,9.5,NA,NA,San Jose St,missed,Seneca Knight,NA,FALSE,FALSE,San Jose St,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,7,1,18:50,2330,2330,Seneca Knight Offensive Rebound.,2,3,-1,4,0.805612919,0.477189659,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,8,1,18:48,2328,2328,Richard Washington made Three Point Jumper. Assisted by Seneca Knight.,2,6,-4,2,0.758990942,0.409611372,4,4,9.5,NA,NA,San Jose St,made,Richard Washington,Seneca Knight,TRUE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,9,1,18:27,2307,2307,Vance Jackson made Layup.,4,6,-2,21,0.789941212,0.453967805,4,4,9.5,NA,NA,New Mexico,made,Vance Jackson,NA,FALSE,FALSE,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,10,1,18:18,2298,2298,Seneca Knight Turnover.,4,6,-2,9,0.789553509,0.453768139,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,11,1,18:18,2298,2298,Makuach Maluach Steal.,4,6,-2,0,0.789553509,0.453768139,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,12,1,18:06,2286,2286,Makuach Maluach Turnover.,4,6,-2,12,0.789030562,0.453500649,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,13,1,18:06,2286,2286,Omari Moore Steal.,4,6,-2,0,0.789030562,0.453500649,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,14,1,18:02,2282,2282,Omari Moore made Layup.,4,8,-4,4,0.756048901,0.407624365,4,4,9.5,NA,NA,San Jose St,made,Omari Moore,NA,FALSE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,15,1,17:46,2266,2266,Vance Jackson missed Three Point Jumper.,4,8,-4,16,0.754993456,0.406924275,4,4,9.5,NA,NA,New Mexico,missed,Vance Jackson,NA,TRUE,FALSE,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,16,1,17:43,2263,2263,Brae Ivey Defensive Rebound.,4,8,-4,3,0.754793715,0.406792558,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,17,1,17:43,2263,2263,Foul on Corey Manigault.,4,8,-4,0,0.754793715,0.406792558,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,18,1,17:31,2251,2251,Omari Moore Turnover.,4,8,-4,12,0.75398893,0.406264365,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,19,1,17:31,2251,2251,Zane Martin Steal.,4,8,-4,0,0.75398893,0.406264365,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,20,1,17:28,2248,2248,Zane Martin Turnover.,4,8,-4,3,0.753786279,0.406132,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,21,1,17:28,2248,2248,Richard Washington Steal.,4,8,-4,0,0.753786279,0.406132,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,22,1,17:14,2234,2234,Richard Washington missed Three Point Jumper.,4,8,-4,14,0.752832878,0.405512737,4,4,9.5,NA,NA,San Jose St,missed,Richard Washington,NA,TRUE,FALSE,San Jose St,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,23,1,17:09,2229,2229,Christian Anigwe Offensive Rebound.,4,8,-4,5,0.752489308,0.405290986,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,24,1,17:07,2227,2227,Foul on Zane Martin.,4,8,-4,2,0.752351427,0.405202204,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,25,1,16:46,2206,2206,Seneca Knight missed Three Point Jumper.,4,8,-4,21,0.750888082,0.404267427,4,4,9.5,NA,NA,San Jose St,missed,Seneca Knight,NA,TRUE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,26,1,16:43,2203,2203,Makuach Maluach Defensive Rebound.,4,8,-4,3,0.750676708,0.404133537,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,27,1,16:33,2193,2193,JaQuan Lyle missed Three Point Jumper.,4,8,-4,10,0.749967934,0.40368668,4,4,9.5,NA,NA,New Mexico,missed,JaQuan Lyle,NA,TRUE,FALSE,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,28,1,16:28,2188,2188,Brae Ivey Defensive Rebound.,4,8,-4,5,0.749611128,0.403462953,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,29,1,16:18,2178,2178,Christian Anigwe missed Jumper.,4,8,-4,10,0.748892678,0.403014968,4,4,9.5,NA,NA,San Jose St,missed,Christian Anigwe,NA,FALSE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,30,1,16:15,2175,2175,Vance Jackson Defensive Rebound.,4,8,-4,3,0.748675886,0.402880446,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,31,1,16:10,2170,2170,Foul on Christian Anigwe.,4,8,-4,5,0.748313277,0.402656127,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,32,1,16:10,2170,2170,JaQuan Lyle made Free Throw.,5,8,-3,0,0.766425975,0.426582687,4,4,9.5,NA,NA,New Mexico,made,JaQuan Lyle,NA,FALSE,TRUE,New Mexico,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,33,1,16:10,2170,2170,JaQuan Lyle made Free Throw.,6,8,-2,0,0.783612114,0.450857903,4,4,9.5,NA,NA,New Mexico,made,JaQuan Lyle,NA,FALSE,TRUE,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,34,1,15:43,2143,2143,Seneca Knight missed Three Point Jumper.,6,8,-2,27,0.78225368,0.450231527,4,4,9.5,NA,NA,San Jose St,missed,Seneca Knight,NA,TRUE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,35,1,15:40,2140,2140,Vance Jackson Defensive Rebound.,6,8,-2,3,0.782100423,0.450161576,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,36,1,15:32,2132,2132,Makuach Maluach made Three Point Jumper. Assisted by Vance Jackson.,9,8,1,8,0.828736444,0.525075572,4,4,9.5,NA,NA,New Mexico,made,Makuach Maluach,Vance Jackson,TRUE,FALSE,New Mexico,San Jose St
401211050,3/4/2020,New Mexico,San Jose St,37,1,15:10,2110,2110,Brae Ivey missed Jumper.,9,8,1,22,0.828228106,0.525335961,4,4,9.5,NA,NA,San Jose St,missed,Brae Ivey,NA,FALSE,FALSE,San Jose St,New Mexico
401211050,3/4/2020,New Mexico,San Jose St,38,1,15:07,2107,2107,JaQuan Lyle Defensive Rebound.,9,8,1,3,0.828157656,0.525371642,4,4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,New Mexico
