game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401175252,1/18/2020,Portland,San Diego,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.459978048,0.5,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Portland,NA
401175252,1/18/2020,Portland,San Diego,2,1,19:45,2385,2385,Isaiah White missed Jumper.,0,0,0,15,0.460037878,0.5,4,4,-1,NA,NA,Portland,missed,Isaiah White,NA,FALSE,FALSE,Portland,Portland,NA
401175252,1/18/2020,Portland,San Diego,3,1,19:39,2379,2379,Tahirou Diabate Offensive Rebound.,0,0,0,6,0.460062111,0.5,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,Portland,NA
401175252,1/18/2020,Portland,San Diego,4,1,19:30,2370,2370,Isaiah White Turnover.,0,0,0,9,0.460098788,0.5,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,5,1,19:15,2355,2355,James Jean-Marie made Jumper.,0,2,-2,15,0.415781749,0.455017244,4,4,-1,NA,NA,San Diego,made,James Jean-Marie,NA,FALSE,FALSE,San Diego,Portland,NA
401175252,1/18/2020,Portland,San Diego,6,1,18:59,2339,2339,Jacob Tryon made Jumper. Assisted by Malcolm Porter.,2,2,0,16,0.460228194,0.5,4,4,-1,NA,NA,Portland,made,Jacob Tryon,Malcolm Porter,FALSE,FALSE,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,7,1,18:40,2320,2320,James Jean-Marie missed Layup.,2,2,0,19,0.460309924,0.5,4,4,-1,NA,NA,San Diego,missed,James Jean-Marie,NA,FALSE,FALSE,San Diego,San Diego,NA
401175252,1/18/2020,Portland,San Diego,8,1,18:40,2320,2320,Tahirou Diabate Block.,2,2,0,0,0.460309924,0.5,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,San Diego,NA
401175252,1/18/2020,Portland,San Diego,9,1,18:40,2320,2320,James Jean-Marie Offensive Rebound.,2,2,0,0,0.460309924,0.5,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,San Diego,NA
401175252,1/18/2020,Portland,San Diego,10,1,18:36,2316,2316,Alex Floresca made Layup. Assisted by Braun Hartfield.,2,4,-2,4,0.415111404,0.454166611,4,4,-1,NA,NA,San Diego,made,Alex Floresca,Braun Hartfield,FALSE,FALSE,San Diego,Portland,NA
401175252,1/18/2020,Portland,San Diego,11,1,18:28,2308,2308,Tahirou Diabate missed Jumper.,2,4,-2,8,0.414972718,0.453989937,4,4,-1,NA,NA,Portland,missed,Tahirou Diabate,NA,FALSE,FALSE,Portland,Portland,NA
401175252,1/18/2020,Portland,San Diego,12,1,18:24,2304,2304,Malcolm Porter Offensive Rebound.,2,4,-2,4,0.414903248,0.453901343,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,Portland,NA
401175252,1/18/2020,Portland,San Diego,13,1,18:19,2299,2299,Isaiah White missed Three Point Jumper.,2,4,-2,5,0.414816299,0.453790365,4,4,-1,NA,NA,Portland,missed,Isaiah White,NA,TRUE,FALSE,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,14,1,18:15,2295,2295,Alex Floresca Defensive Rebound.,2,4,-2,4,0.414746656,0.4537014,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,15,1,18:08,2288,2288,Joey Calcaterra missed Jumper.,2,4,-2,7,0.41462461,0.453545328,4,4,-1,NA,NA,San Diego,missed,Joey Calcaterra,NA,FALSE,FALSE,San Diego,Portland,NA
401175252,1/18/2020,Portland,San Diego,16,1,18:03,2283,2283,Jacob Tryon Defensive Rebound.,2,4,-2,5,0.414537313,0.453433559,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,Portland,NA
401175252,1/18/2020,Portland,San Diego,17,1,17:54,2274,2274,Isaiah White missed Three Point Jumper.,2,4,-2,9,0.414379944,0.45323179,4,4,-1,NA,NA,Portland,missed,Isaiah White,NA,TRUE,FALSE,Portland,Portland,NA
401175252,1/18/2020,Portland,San Diego,18,1,17:50,2270,2270,Isaiah White Offensive Rebound.,2,4,-2,4,0.414309916,0.453141882,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,19,1,17:50,2270,2270,Isaiah White made Layup.,4,4,0,0,0.46053417,0.5,4,4,-1,NA,NA,Portland,made,Isaiah White,NA,FALSE,FALSE,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,20,1,17:50,2270,2270,Foul on James Jean-Marie.,4,4,0,0,0.46053417,0.5,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,21,1,17:50,2270,2270,Isaiah White made Free Throw.,5,4,1,0,0.483955425,0.523480729,4,4,-1,NA,NA,Portland,made,Isaiah White,NA,FALSE,TRUE,Portland,San Diego,NA
401175252,1/18/2020,Portland,San Diego,22,1,17:34,2254,2254,Braun Hartfield missed Three Point Jumper.,5,4,1,16,0.4842124,0.523662427,4,4,-1,NA,NA,San Diego,missed,Braun Hartfield,NA,TRUE,FALSE,San Diego,San Diego,NA
401175252,1/18/2020,Portland,San Diego,23,1,17:32,2252,2252,San Diego Offensive Rebound.,5,4,1,2,0.4842447,0.523685214,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,San Diego,NA
401175252,1/18/2020,Portland,San Diego,24,1,17:28,2248,2248,James Jean-Marie missed Jumper.,5,4,1,4,0.484309416,0.523730835,4,4,-1,NA,NA,San Diego,missed,James Jean-Marie,NA,FALSE,FALSE,San Diego,Portland,NA
401175252,1/18/2020,Portland,San Diego,25,1,17:25,2245,2245,Malcolm Porter Defensive Rebound.,5,4,1,3,0.484358055,0.523765091,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,San Diego,Portland,NA
401175252,1/18/2020,Portland,San Diego,26,1,17:25,2245,2245,Foul on Alex Floresca.,5,4,1,0,0.484358055,0.523765091,4,4,-1,NA,NA,NA,NA,NA,NA,NA,NA,Portland,Portland,NA
401175252,1/18/2020,Portland,San Diego,27,1,17:12,2232,2232,Malcolm Porter missed Jumper.,5,4,1,13,0.484569815,0.523913917,4,4,-1,NA,NA,Portland,missed,Malcolm Porter,NA,FALSE,FALSE,Portland,San Diego,NA
