game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401173761,2/1/2020,San Jose St,Wyoming,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.65514309,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,2,1,19:43,2383,2383,Omari Moore missed Three Point Jumper.,0,0,0,17,0.654896061,0.5,4,4,4,NA,NA,San Jose St,missed,Omari Moore,NA,TRUE,FALSE,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,3,1,19:39,2379,2379,Jake Hendricks Defensive Rebound.,0,0,0,4,0.654837193,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,4,1,19:17,2357,2357,Hunter Maldonado missed Jumper.,0,0,0,22,0.654508252,0.5,4,4,4,NA,NA,Wyoming,missed,Hunter Maldonado,NA,FALSE,FALSE,Wyoming,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,5,1,19:14,2354,2354,Omari Moore Defensive Rebound.,0,0,0,3,0.65446271,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,6,1,18:57,2337,2337,Brae Ivey missed Three Point Jumper.,0,0,0,17,0.654201462,0.5,4,4,4,NA,NA,San Jose St,missed,Brae Ivey,NA,TRUE,FALSE,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,7,1,18:53,2333,2333,A.J. Banks Defensive Rebound.,0,0,0,4,0.654139198,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,8,1,18:46,2326,2326,Jake Hendricks Turnover.,0,0,0,7,0.654029502,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,9,1,18:29,2309,2309,Foul on Ralph Agee.,0,0,0,17,0.653759147,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,10,1,18:29,2309,2309,Ralph Agee Turnover.,0,0,0,0,0.653759147,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,11,1,18:07,2287,2287,Hunter Thompson missed Three Point Jumper.,0,0,0,22,0.653400801,0.5,4,4,4,NA,NA,Wyoming,missed,Hunter Thompson,NA,TRUE,FALSE,Wyoming,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,12,1,18:03,2283,2283,Ralph Agee Defensive Rebound.,0,0,0,4,0.653334601,0.5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,Wyoming,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,13,1,17:42,2262,2262,Christian Anigwe made Three Point Jumper. Assisted by Omari Moore.,3,0,3,21,0.714070936,0.570298014,4,4,4,NA,NA,San Jose St,made,Christian Anigwe,Omari Moore,TRUE,FALSE,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,14,1,17:17,2237,2237,Jake Hendricks made Jumper. Assisted by A.J. Banks.,3,2,1,25,0.673874905,0.523856604,4,4,4,NA,NA,Wyoming,made,Jake Hendricks,AJ Banks,FALSE,FALSE,Wyoming,San Jose St,NA
401173761,2/1/2020,San Jose St,Wyoming,15,1,17:02,2222,2222,Christian Anigwe missed Three Point Jumper.,3,2,1,15,0.673769039,0.524028795,4,4,4,NA,NA,San Jose St,missed,Christian Anigwe,NA,TRUE,FALSE,San Jose St,Wyoming,NA
401173761,2/1/2020,San Jose St,Wyoming,16,1,16:58,2218,2218,Hunter Maldonado Defensive Rebound.,3,2,1,4,0.673740125,0.524074837,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Wyoming,NA
