game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.991547473,0.5,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,2,1,19:46,2386,2386,Anton Watson made Layup. Assisted by Corey Kispert.,2,0,2,14,0.992867094,0.544320709,4,4,29.7,NA,NA,Gonzaga,made,Anton Watson,Corey Kispert,FALSE,FALSE,Gonzaga,Arkansas-Pine Bluff
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,3,1,19:46,2386,2386,Foul on Robert Boyd.,2,0,2,0,0.992867094,0.544320709,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,Arkansas-Pine Bluff
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,4,1,19:46,2386,2386,Anton Watson made Free Throw.,3,0,3,0,0.993469714,0.566263924,4,4,29.7,NA,NA,Gonzaga,made,Anton Watson,NA,FALSE,TRUE,Gonzaga,Arkansas-Pine Bluff
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,5,1,19:38,2378,2378,Shaun Doss Turnover.,3,0,3,8,0.993451277,0.566515759,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas-Pine Bluff,Gonzaga
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,6,1,19:38,2378,2378,Admon Gilder Steal.,3,0,3,0,0.993451277,0.566515759,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas-Pine Bluff,Gonzaga
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,7,1,19:32,2372,2372,Admon Gilder missed Layup.,3,0,3,6,0.993437282,0.56670552,4,4,29.7,NA,NA,Gonzaga,missed,Admon Gilder,NA,FALSE,FALSE,Gonzaga,Arkansas-Pine Bluff
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,8,1,19:32,2372,2372,Dequan Morris Block.,3,0,3,0,0.993437282,0.56670552,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,Arkansas-Pine Bluff
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,9,1,19:23,2363,2363,Markedric Bell Defensive Rebound.,3,0,3,9,0.993416012,0.566991543,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,Arkansas-Pine Bluff
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,10,1,19:22,2362,2362,Markedric Bell made Layup.,3,2,1,1,0.992126384,0.522461288,4,4,29.7,NA,NA,Arkansas-Pine Bluff,made,Markedric Bell,NA,FALSE,FALSE,Arkansas-Pine Bluff,Gonzaga
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,11,1,19:09,2349,2349,Foul on Terrance Banyard.,3,2,1,13,0.992080045,0.522602293,4,4,29.7,NA,NA,NA,NA,NA,NA,NA,NA,Gonzaga,Gonzaga
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,12,1,19:09,2349,2349,Filip Petrusev made Free Throw.,4,2,2,0,0.992760154,0.545112401,4,4,29.7,NA,NA,Gonzaga,made,Filip Petrusev,NA,FALSE,TRUE,Gonzaga,Gonzaga
401175206,11/9/2019,Gonzaga,Arkansas-Pine Bluff,13,1,19:09,2349,2349,Filip Petrusev made Free Throw.,5,2,3,0,0.993382249,0.567439636,4,4,29.7,NA,NA,Gonzaga,made,Filip Petrusev,NA,FALSE,TRUE,Gonzaga,Arkansas-Pine Bluff
