game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401173779,2/12/2020,San Jose St,Fresno State,1,1,20:00,2400,2700,PLAY,0,0,0,0,0.24545206,0.5,6,6,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno State,NA
401173779,2/12/2020,San Jose St,Fresno State,2,1,19:40,2380,2680,New Williams missed Three Point Jumper.,0,0,0,20,0.24586989,0.5,6,6,-7,NA,NA,Fresno State,missed,New Williams,NA,TRUE,FALSE,Fresno State,San Jose St,NA
401173779,2/12/2020,San Jose St,Fresno State,3,1,19:35,2375,2675,Kaison Hammonds Defensive Rebound.,0,0,0,5,0.245975991,0.5,6,6,-7,NA,NA,NA,NA,NA,NA,NA,NA,Fresno State,San Jose St,NA
401173779,2/12/2020,San Jose St,Fresno State,4,1,19:17,2357,2657,Seneca Knight missed Jumper.,0,0,0,18,0.24636351,0.5,6,6,-7,NA,NA,San Jose St,missed,Seneca Knight,NA,FALSE,FALSE,San Jose St,Fresno State,NA
401173779,2/12/2020,San Jose St,Fresno State,5,1,19:13,2353,2653,Nate Grimes Defensive Rebound.,0,0,0,4,0.246450823,0.5,6,6,-7,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Fresno State,NA
401173779,2/12/2020,San Jose St,Fresno State,6,1,18:55,2335,2635,New Williams missed Three Point Jumper.,0,0,0,18,0.246849223,0.5,6,6,-7,NA,NA,Fresno State,missed,New Williams,NA,TRUE,FALSE,Fresno State,San Jose St,NA
401173779,2/12/2020,San Jose St,Fresno State,7,1,18:51,2331,2631,Seneca Knight Defensive Rebound.,0,0,0,4,0.246938992,0.5,6,6,-7,NA,NA,NA,NA,NA,NA,NA,NA,Fresno State,San Jose St,NA
401173779,2/12/2020,San Jose St,Fresno State,8,1,18:43,2323,2623,Foul on New Williams.,0,0,0,8,0.247119897,0.5,6,6,-7,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,San Jose St,NA
401173779,2/12/2020,San Jose St,Fresno State,9,1,18:43,2323,2623,Richard Washington made Free Throw.,1,0,1,0,0.264556643,0.522887547,6,6,-7,NA,NA,San Jose St,made,Richard Washington,NA,FALSE,TRUE,San Jose St,San Jose St,NA
401173779,2/12/2020,San Jose St,Fresno State,10,1,18:43,2323,2623,Richard Washington made Free Throw.,2,0,2,0,0.282761643,0.54567938,6,6,-7,NA,NA,San Jose St,made,Richard Washington,NA,FALSE,TRUE,San Jose St,Fresno State,NA
