game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401173802,2/29/2020,San Jose St,UNLV,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.178859342,0.5,4,4,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St
401173802,2/29/2020,San Jose St,UNLV,2,1,19:50,2390,2390,Omari Moore Turnover.,0,0,0,10,0.179082823,0.5,4,4,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,UNLV
401173802,2/29/2020,San Jose St,UNLV,3,1,19:50,2390,2390,Vitaliy Shibel Steal.,0,0,0,0,0.179082823,0.5,4,4,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,UNLV
401173802,2/29/2020,San Jose St,UNLV,4,1,19:44,2384,2384,Amauri Hardy made Layup.,0,2,-2,6,0.154521112,0.45563699,4,4,-9.5,NA,NA,UNLV,made,Amauri Hardy,NA,FALSE,FALSE,UNLV,San Jose St
401173802,2/29/2020,San Jose St,UNLV,5,1,19:15,2355,2355,Brae Ivey missed Jumper.,0,2,-2,29,0.154788881,0.455017244,4,4,-9.5,NA,NA,San Jose St,missed,Brae Ivey,NA,FALSE,FALSE,San Jose St,UNLV
401173802,2/29/2020,San Jose St,UNLV,6,1,19:11,2351,2351,Elijah Mitrou-Long Defensive Rebound.,0,2,-2,4,0.154826999,0.454930866,4,4,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,UNLV
401173802,2/29/2020,San Jose St,UNLV,7,1,19:07,2347,2347,Elijah Mitrou-Long made Layup.,0,4,-4,4,0.132612351,0.410419197,4,4,-9.5,NA,NA,UNLV,made,Elijah Mitrou-Long,NA,FALSE,FALSE,UNLV,San Jose St
401173802,2/29/2020,San Jose St,UNLV,8,1,18:48,2328,2328,Richard Washington missed Jumper.,0,4,-4,19,0.132584299,0.409611372,4,4,-9.5,NA,NA,San Jose St,missed,Richard Washington,NA,FALSE,FALSE,San Jose St,San Jose St
401173802,2/29/2020,San Jose St,UNLV,9,1,18:45,2325,2325,San Jose State Offensive Rebound.,0,4,-4,3,0.132580244,0.409483082,4,4,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,San Jose St
401173802,2/29/2020,San Jose St,UNLV,10,1,18:37,2317,2317,Omari Moore made Layup.,2,4,-2,8,0.155163527,0.454188646,4,4,-9.5,NA,NA,San Jose St,made,Omari Moore,NA,FALSE,FALSE,San Jose St,UNLV
