game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after
401182463,2/25/2020,Utah State,San Jose St,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.973652935,0.5,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah State
401182463,2/25/2020,Utah State,San Jose St,2,1,19:45,2385,2385,Sam Merrill missed Three Point Jumper.,0,0,0,15,0.973513556,0.5,4,4,22.5,NA,NA,Utah State,missed,Sam Merrill,NA,TRUE,FALSE,Utah State,Utah State
401182463,2/25/2020,Utah State,San Jose St,3,1,19:45,2385,2385,Neemias Queta Offensive Rebound.,0,0,0,0,0.973513556,0.5,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,Utah State,Utah State
401182463,2/25/2020,Utah State,San Jose St,4,1,19:39,2379,2379,Neemias Queta made Two Point Tip Shot.,2,0,2,6,0.977695962,0.544469019,4,4,22.5,NA,NA,Utah State,made,Neemias Queta,NA,FALSE,FALSE,Utah State,San Jose St
401182463,2/25/2020,Utah State,San Jose St,5,1,19:18,2358,2358,Richard Washington Turnover.,2,0,2,21,0.977564817,0.54491811,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,San Jose St
401182463,2/25/2020,Utah State,San Jose St,6,1,19:17,2357,2357,Diogo Brito Steal.,2,0,2,1,0.977558458,0.544939646,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Utah State
401182463,2/25/2020,Utah State,San Jose St,7,1,19:11,2351,2351,Diogo Brito made Layup. Assisted by Sam Merrill.,4,0,4,6,0.981167589,0.589411806,4,4,22.5,NA,NA,Utah State,made,Diogo Brito,Sam Merrill,FALSE,FALSE,Utah State,San Jose St
401182463,2/25/2020,Utah State,San Jose St,8,1,18:42,2322,2322,Seneca Knight missed Three Point Jumper.,4,0,4,29,0.981054461,0.590645402,4,4,22.5,NA,NA,San Jose St,missed,Seneca Knight,NA,TRUE,FALSE,San Jose St,Utah State
401182463,2/25/2020,Utah State,San Jose St,9,1,18:42,2322,2322,Abel Porter Defensive Rebound.,4,0,4,0,0.981054461,0.590645402,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Utah State
401182463,2/25/2020,Utah State,San Jose St,10,1,18:30,2310,2310,Neemias Queta Turnover.,4,0,4,12,0.98100574,0.591161216,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,Utah State,San Jose St
401182463,2/25/2020,Utah State,San Jose St,11,1,18:19,2299,2299,Omari Moore Turnover.,4,0,4,11,0.980960046,0.591636572,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Utah State
401182463,2/25/2020,Utah State,San Jose St,12,1,18:09,2289,2289,Sam Merrill missed Three Point Jumper.,4,0,4,10,0.98091762,0.59207069,4,4,22.5,NA,NA,Utah State,missed,Sam Merrill,NA,TRUE,FALSE,Utah State,San Jose St
401182463,2/25/2020,Utah State,San Jose St,13,1,18:09,2289,2289,Seneca Knight Defensive Rebound.,4,0,4,0,0.98091762,0.59207069,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,Utah State,San Jose St
401182463,2/25/2020,Utah State,San Jose St,14,1,17:54,2274,2274,Omari Moore missed Three Point Jumper.,4,0,4,15,0.980852344,0.592725162,4,4,22.5,NA,NA,San Jose St,missed,Omari Moore,NA,TRUE,FALSE,San Jose St,Utah State
401182463,2/25/2020,Utah State,San Jose St,15,1,17:54,2274,2274,Neemias Queta Defensive Rebound.,4,0,4,0,0.980852344,0.592725162,4,4,22.5,NA,NA,NA,NA,NA,NA,NA,NA,San Jose St,Utah State
401182463,2/25/2020,Utah State,San Jose St,16,1,17:39,2259,2259,Neemias Queta missed Jumper.,4,0,4,15,0.980785028,0.593383274,4,4,22.5,NA,NA,Utah State,missed,Neemias Queta,NA,FALSE,FALSE,Utah State,Utah State
